game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,22,0:05:03,0:06:57,0:00:18,63,LAL,turnover,,,,,,,,,,Anthony Davis,,,bad pass,,Aaron Gordon,bad pass,,,,,,Gordon STEAL (1 STL): Davis Bad Pass Turnover (P1.T1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,24,0:04:47,0:07:13,0:00:16,64,DEN,shot,Aaron Gordon,,,,,,,,,Nikola Jokic,2,,,made,,hook shot,6,-22,52,22.8,83.8,Jokic 6' Turnaround Hook Shot (10 PTS) (Gordon 3 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,24,0:04:25,0:07:35,0:00:22,65,LAL,turnover,,,,,,,,,,Anthony Davis,,,bad pass,,Aaron Gordon,bad pass,,,,,,Gordon STEAL (2 STL): Davis Bad Pass Turnover (P2.T2)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,27,0:04:20,0:07:40,0:00:05,66,DEN,shot,Aaron Gordon,,,,,,,,,Kentavious Caldwell-Pope,3,,,made,,3pt running jump shot,23,227,0,47.7,89.0,Caldwell-Pope 3PT Running Jump Shot (5 PTS) (Gordon 4 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,27,0:04:00,0:08:00,0:00:20,67,LAL,shot,,,,,,,,,,Anthony Davis,0,,,missed,,jump shot,17,119,116,13.1,16.6,MISS Davis 17' Step Back Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,27,0:03:57,0:08:03,0:00:03,68,LAL,rebound,,,,,,,,,,Taurean Prince,,,,,,rebound offensive,,,,,,Prince REBOUND (Off:1 Def:0)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,27,0:03:53,0:08:07,0:00:04,69,LAL,shot,,,,,,,,,,Rui Hachimura,0,,,missed,,3pt jump shot,25,-179,176,42.900000000000006,22.6,MISS Hachimura 25' 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,27,0:03:49,0:08:11,0:00:04,70,DEN,rebound,,,,,,,,,,Aaron Gordon,,,,,,rebound defensive,,,,,,Gordon REBOUND (Off:0 Def:3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,27,0:03:38,0:08:22,0:00:11,71,DEN,shot,,,,,,,,,,Michael Porter Jr.,0,,,missed,,3pt jump shot,29,-153,242,9.7,64.8,MISS Porter Jr. 29' 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,16,27,0:03:35,0:08:25,0:00:03,72,LAL,rebound,,,,,,,,,,Taurean Prince,,,,,,rebound defensive,,,,,,Prince REBOUND (Off:1 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,18,27,0:03:26,0:08:34,0:00:09,73,LAL,shot,,,,,,,,,,Austin Reaves,2,,,made,,driving layup,3,28,10,22.2,6.0,Reaves 3' Driving Layup (2 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,18,29,0:03:11,0:08:49,0:00:15,74,DEN,shot,Nikola Jokic,,,,,,,,,Reggie Jackson,2,,,made,,layup,3,-25,11,22.5,87.9,Jackson 3' Reverse Layup (2 PTS) (Jokic 2 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,18,29,0:02:56,0:09:04,0:00:15,75,LAL,shot,,,,,,,,,,Austin Reaves,0,,,missed,,jump shot,12,-51,110,30.1,16.0,MISS Reaves 12' Pullup Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,18,29,0:02:55,0:09:05,0:00:01,76,DEN,rebound,,,,,,,,,,Michael Porter Jr.,,,,,,rebound defensive,,,,,,Porter Jr. REBOUND (Off:0 Def:3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,18,29,0:02:50,0:09:10,0:00:05,77,DEN,turnover,,,,,,,,,,Reggie Jackson,,,bad pass,,,bad pass,,,,,,Jackson Out of Bounds - Bad Pass Turnover Turnover (P1.T3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Michael Porter Jr.,Aaron Gordon,Kentavious Caldwell-Pope,1,18,29,0:02:50,0:09:10,0:00:00,78,LAL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,Lakers Timeout: Regular (Reg.1 Short 0)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Peyton Watson,Aaron Gordon,Kentavious Caldwell-Pope,1,18,29,0:02:50,0:09:10,0:00:00,79,DEN,substitution,,,,,Peyton Watson,Michael Porter Jr.,,,,Michael Porter Jr.,,,,,,sub,,,,,,SUB: Watson FOR Porter Jr.
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Nikola Jokic,Reggie Jackson,Peyton Watson,Aaron Gordon,Zeke Nnaji,1,18,29,0:02:50,0:09:10,0:00:00,80,DEN,substitution,,,,,Zeke Nnaji,Kentavious Caldwell-Pope,,,,Kentavious Caldwell-Pope,,,,,,sub,,,,,,SUB: Nnaji FOR Caldwell-Pope
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Jamal Murray,Reggie Jackson,Peyton Watson,Aaron Gordon,Zeke Nnaji,1,18,29,0:02:50,0:09:10,0:00:00,81,DEN,substitution,,,,,Jamal Murray,Nikola Jokic,,,,Nikola Jokic,,,,,,sub,,,,,,SUB: Murray FOR Jokic
22300061,NBA 2023-2024 Regular Season,2023-10-24,Anthony Davis,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:50,0:09:10,0:00:00,82,DEN,substitution,,,,,Christian Braun,Aaron Gordon,,,,Aaron Gordon,,,,,,sub,,,,,,SUB: Braun FOR Gordon
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Taurean Prince,Austin Reaves,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:50,0:09:10,0:00:00,83,LAL,substitution,,,,,Jaxson Hayes,Anthony Davis,,,,Anthony Davis,,,,,,sub,,,,,,SUB: Hayes FOR Davis
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,Austin Reaves,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:50,0:09:10,0:00:00,84,LAL,substitution,,,,,Cam Reddish,Taurean Prince,,,,Taurean Prince,,,,,,sub,,,,,,SUB: Reddish FOR Prince
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:50,0:09:10,0:00:00,85,LAL,substitution,,,,,D'Angelo Russell,Austin Reaves,,,,Austin Reaves,,,,,,sub,,,,,,SUB: Russell FOR Reaves
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:29,0:09:31,0:00:21,86,LAL,shot,,,,,,,,,,Gabe Vincent,0,,,missed,,3pt pullup jump shot,26,-138,216,38.8,26.6,MISS Vincent 26' 3PT Pullup Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:25,0:09:35,0:00:04,87,DEN,rebound,,,,,,,,,,Reggie Jackson,,,,,,rebound defensive,,,,,,Jackson REBOUND (Off:0 Def:2)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:21,0:09:39,0:00:04,88,LAL,foul,,,,,,,,Zeke Nnaji,,Gabe Vincent,,,p.foul,,,personal,,,,,,Vincent P.FOUL (P1.T2) (S.Twardoski)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,18,29,0:02:10,0:09:50,0:00:11,89,DEN,turnover,,,,,,,,,,Christian Braun,,,,,D'Angelo Russell,lost ball,,,,,,Braun Lost Ball Turnover (P1.T4): Russell STEAL (1 STL)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:01:56,0:10:04,0:00:14,90,LAL,shot,,,,,,,,,,D'Angelo Russell,2,,,made,,floating jump shot,6,-5,57,25.5,10.7,Russell 6' Floating Jump Shot (2 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:01:34,0:10:26,0:00:22,91,DEN,shot,,,,,,,,,,Peyton Watson,0,,,missed,,3pt jump shot,23,-233,18,1.6999999999999993,87.2,MISS Watson 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:01:30,0:10:30,0:00:04,92,LAL,rebound,,,,,,,,,,Cam Reddish,,,,,,rebound defensive,,,,,,Reddish REBOUND (Off:0 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:01:14,0:10:46,0:00:16,93,LAL,shot,,,,,,,,,,Cam Reddish,0,,,missed,,3pt jump shot,26,-140,213,39.0,26.3,MISS Reddish 25' 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:01:12,0:10:48,0:00:02,94,DEN,rebound,,,,,,,,,,Christian Braun,,,,,,rebound defensive,,,,,,Braun REBOUND (Off:0 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:01:00,0:11:00,0:00:12,95,DEN,shot,,,,,,,,,,Zeke Nnaji,0,,,missed,,3pt jump shot,27,-96,249,15.399999999999999,64.1,MISS Nnaji 27' 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:00:57,0:11:03,0:00:03,96,LAL,rebound,,,,,,,,,,D'Angelo Russell,,,,,,rebound defensive,,,,,,Russell REBOUND (Off:0 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:00:55,0:11:05,0:00:02,97,LAL,turnover,,,,,,,,,,D'Angelo Russell,,,bad pass,,Reggie Jackson,bad pass,,,,,,Jackson STEAL (1 STL): Russell Bad Pass Turnover (P1.T3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,29,0:00:40,0:11:20,0:00:15,98,LAL,foul,,,,,,,,Zeke Nnaji,,Jaxson Hayes,,,s.foul,,,shooting,,,,,,Hayes S.FOUL (P1.T3) (K.Cutler)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,30,0:00:40,0:11:20,0:00:00,99,DEN,free throw,,,,,,,1,,2,Zeke Nnaji,1,,,made,,free throw 1/2,,,,,,Nnaji Free Throw 1 of 2 (1 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,LeBron James,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,30,0:00:40,0:11:20,0:00:00,100,LAL,substitution,,,,,LeBron James,Rui Hachimura,,,,Rui Hachimura,,,,,,sub,,,,,,SUB: James FOR Hachimura
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,Rui Hachimura,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,31,0:00:40,0:11:20,0:00:00,101,DEN,free throw,,,,,,,2,,2,Zeke Nnaji,1,,,made,,free throw 2/2,,,,,,Nnaji Free Throw 2 of 2 (2 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,LeBron James,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,31,0:00:23,0:11:37,0:00:17,102,LAL,shot,,,,Peyton Watson,,,,,,D'Angelo Russell,0,,,missed,,driving layup,3,-18,29,26.8,7.9,Watson BLOCK (1 BLK): MISS Russell 3' Driving Layup
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,LeBron James,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,31,0:00:23,0:11:37,0:00:00,103,LAL,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,Lakers Rebound
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,LeBron James,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,31,0:00:19,0:11:41,0:00:04,104,LAL,shot,,,,,,,,,,LeBron James,0,,,missed,,jump shot,23,-94,214,34.4,26.400000000000002,MISS James 23' Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,LeBron James,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,31,0:00:17,0:11:43,0:00:02,105,DEN,rebound,,,,,,,,,,Jamal Murray,,,,,,rebound defensive,,,,,,Murray REBOUND (Off:0 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,LeBron James,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,34,0:00:01,0:11:59,0:00:16,106,DEN,shot,Zeke Nnaji,,,,,,,,,Reggie Jackson,3,,,made,,3pt step back jump shot,26,-130,227,12.0,66.3,Jackson 26' 3PT Step Back Jump Shot (5 PTS) (Nnaji 1 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Jaxson Hayes,LeBron James,Gabe Vincent,Cam Reddish,D'Angelo Russell,Jamal Murray,Reggie Jackson,Peyton Watson,Christian Braun,Zeke Nnaji,1,20,34,0:00:00,0:12:00,0:00:01,107,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,20,34,0:12:00,0:00:00,0:00:00,108,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,20,37,0:11:46,0:00:14,0:00:14,109,DEN,shot,Jamal Murray,,,,,,,,,Peyton Watson,3,,,made,,3pt jump shot,26,-103,237,14.7,65.3,Watson 26' 3PT Jump Shot (3 PTS) (Murray 3 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,20,37,0:11:24,0:00:36,0:00:22,110,LAL,shot,,,,Christian Braun,,,,,,LeBron James,0,,,missed,,driving layup,4,29,31,22.1,8.1,Braun BLOCK (1 BLK): MISS James 4' Driving Layup
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,20,37,0:11:24,0:00:36,0:00:00,111,LAL,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,Lakers Rebound
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,20,37,0:11:19,0:00:41,0:00:05,112,LAL,turnover,,,,,,,,,,Christian Wood,,,traveling,,,traveling,,,,,,Wood Traveling Turnover (P1.T4)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,20,37,0:10:59,0:01:01,0:00:20,113,DEN,shot,,,,,,,,,,Reggie Jackson,0,,,missed,,jump shot,16,-104,128,14.6,76.2,MISS Jackson 16' Pullup Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,20,37,0:10:57,0:01:03,0:00:02,114,LAL,rebound,,,,,,,,,,Jaxson Hayes,,,,,,rebound defensive,,,,,,Hayes REBOUND (Off:0 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,22,37,0:10:44,0:01:16,0:00:13,115,LAL,shot,D'Angelo Russell,,,,,,,,,Christian Wood,2,,,made,,jump shot,7,-17,71,26.7,12.100000000000001,Wood 7' Turnaround Jump Shot (2 PTS) (Russell 2 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,22,40,0:10:18,0:01:42,0:00:26,116,DEN,shot,,,,,,,,,,Reggie Jackson,3,,,made,,3pt jump shot,23,229,-10,47.900000000000006,90.0,Jackson 3PT Jump Shot (8 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,24,40,0:10:03,0:01:57,0:00:15,117,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,layup,2,-16,5,26.6,5.5,James 2' Driving Finger Roll Layup (6 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,24,40,0:09:47,0:02:13,0:00:16,118,LAL,foul,,,,,,,,Jamal Murray,,D'Angelo Russell,,,p.foul,,,personal,,,,,,Russell P.FOUL (P1.T1) (S.Twardoski)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,24,42,0:09:41,0:02:19,0:00:06,119,DEN,shot,Reggie Jackson,,,,,,,,,Zeke Nnaji,2,,,made,,dunk,1,-10,10,24.0,88.0,Nnaji 1' Dunk (4 PTS) (Jackson 1 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,24,42,0:09:28,0:02:32,0:00:13,120,LAL,shot,,,,,,,,,,D'Angelo Russell,0,,,missed,,driving floating jump shot,4,7,36,24.3,8.6,MISS Russell 4' Driving Floating Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,24,42,0:09:27,0:02:33,0:00:01,121,DEN,rebound,,,,,,,,,,Jamal Murray,,,,,,rebound defensive,,,,,,Murray REBOUND (Off:0 Def:2)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Reggie Jackson,Zeke Nnaji,2,24,42,0:09:11,0:02:49,0:00:16,122,LAL,foul,,,,,,,,Jamal Murray,,D'Angelo Russell,,,p.foul,,,personal,,,,,,Russell P.FOUL (P2.T2) (J.Williams)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Jaxson Hayes,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,24,42,0:09:11,0:02:49,0:00:00,123,DEN,substitution,,,,,Kentavious Caldwell-Pope,Reggie Jackson,,,,Reggie Jackson,,,,,,sub,,,,,,SUB: Caldwell-Pope FOR Jackson
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,24,42,0:09:11,0:02:49,0:00:00,124,LAL,substitution,,,,,Anthony Davis,Jaxson Hayes,,,,Jaxson Hayes,,,,,,sub,,,,,,SUB: Davis FOR Hayes
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,24,42,0:09:05,0:02:55,0:00:06,125,LAL,foul,,,,,,,,Jamal Murray,,Gabe Vincent,,,p.foul,,,personal,,,,,,Vincent P.FOUL (P2.T3) (S.Twardoski)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Gabe Vincent,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,24,42,0:09:02,0:02:58,0:00:03,126,LAL,foul,,,,,,,,Jamal Murray,,Gabe Vincent,,,p.foul,,,personal,,,,,,Vincent P.FOUL (P3.T4) (J.Williams)
